city,day,hour,area,demand_kl,leakage_pct,pressure_psi,temperature_c,is_weekend,is_anomaly
Pune,18,1,Wanowrie,19.59,36.96,56.52,33.43,0,0
Pune,18,1,Kothrud,42.37,15.97,49.43,34.49,0,1
Pune,18,1,Shivajinagar,18.82,15.0,49.08,28.44,0,0
Pune,18,1,Aundh,14.81,32.61,50.25,27.09,0,0
Pune,18,1,Yerwada,19.64,48.02,49.84,26.35,0,0
Pune,18,1,Swargate,13.93,14.38,48.25,31.03,0,0
Pune,18,2,Pimpri,30.15,63.14,42.41,29.97,0,0
Pune,18,2,Hadapsar,29.51,47.61,52.31,28.25,0,0
Pune,18,2,Wanowrie,16.13,36.45,58.7,25.96,0,0
Pune,18,2,Kothrud,18.19,22.01,53.49,31.44,0,0
Pune,18,2,Shivajinagar,15.21,13.97,51.44,30.77,0,0
Pune,18,2,Aundh,23.37,30.69,45.59,25.16,0,0
Pune,18,2,Yerwada,10.13,44.32,61.53,30.06,0,0
Pune,18,2,Swargate,14.6,12.19,50.0,30.9,0,0
Pune,18,3,Pimpri,34.18,62.36,61.79,32.48,0,0
Pune,18,3,Hadapsar,24.52,43.38,45.8,28.49,0,0
Pune,18,3,Wanowrie,19.88,37.76,54.06,37.56,0,0
Pune,18,3,Kothrud,20.21,22.32,50.63,33.32,0,0
Pune,18,3,Shivajinagar,19.04,12.07,66.99,30.06,0,0
Pune,18,3,Aundh,15.81,32.36,57.75,38.34,0,0
Pune,18,3,Yerwada,21.94,44.52,53.44,34.84,0,0
Pune,18,3,Swargate,16.72,12.44,47.21,26.76,0,0
Pune,18,4,Pimpri,27.59,65.82,38.55,32.62,0,0
Pune,18,4,Hadapsar,20.97,40.5,56.11,22.03,0,0
Pune,18,4,Wanowrie,13.81,40.54,60.62,30.42,0,0
Pune,18,4,Kothrud,20.52,18.01,43.59,32.32,0,0
Pune,18,4,Shivajinagar,18.71,15.54,55.64,27.26,0,0
Pune,18,4,Aundh,77.74,37.24,59.56,28.6,0,1
Pune,18,4,Yerwada,20.82,45.95,54.25,31.31,0,0
Pune,18,4,Swargate,16.88,13.84,64.13,30.94,0,0
Pune,18,5,Pimpri,22.63,62.63,53.52,30.47,0,0
Pune,18,5,Hadapsar,54.21,46.68,58.39,33.59,0,1
Pune,18,5,Wanowrie,19.07,35.4,47.72,32.38,0,0
Pune,18,5,Kothrud,15.66,20.88,46.98,33.98,0,0
Pune,18,5,Shivajinagar,7.87,18.38,36.39,28.94,0,0
Pune,18,5,Aundh,22.6,27.75,47.75,33.91,0,0
Pune,18,5,Yerwada,14.94,47.89,53.21,37.58,0,0
Pune,18,5,Swargate,17.3,11.29,58.29,28.84,0,0
Pune,18,6,Pimpri,51.38,59.67,60.48,33.19,0,0
Pune,18,6,Hadapsar,42.24,46.77,40.9,31.99,0,0
Pune,18,6,Wanowrie,65.01,37.94,48.36,36.53,0,1
Pune,18,6,Kothrud,34.69,20.24,54.72,41.92,0,0
Pune,18,6,Shivajinagar,25.47,10.73,55.95,31.25,0,0
Pune,18,6,Aundh,33.34,32.36,48.49,31.24,0,0
Pune,18,6,Yerwada,32.89,50.24,44.4,33.52,0,0
Pune,18,6,Swargate,21.91,11.02,48.33,32.93,0,0
Pune,18,7,Pimpri,67.26,65.11,48.17,29.33,0,0
Pune,18,7,Hadapsar,45.5,42.25,48.93,39.94,0,0
Pune,18,7,Wanowrie,39.77,35.65,53.27,27.04,0,0
Pune,18,7,Kothrud,37.73,19.14,48.14,30.21,0,0
Pune,18,7,Shivajinagar,36.3,17.03,60.01,29.86,0,0
Pune,18,7,Aundh,48.19,33.44,65.71,31.96,0,0
Pune,18,7,Yerwada,41.44,43.18,49.21,23.53,0,0
Pune,18,7,Swargate,30.02,10.07,49.56,34.13,0,0
Pune,18,8,Pimpri,73.85,58.9,62.11,36.31,0,0
Pune,18,8,Hadapsar,60.74,44.8,48.8,30.62,0,0
Pune,18,8,Wanowrie,43.96,43.88,64.78,23.0,0,0
Pune,18,8,Kothrud,50.99,21.59,53.8,24.8,0,0
Pune,18,8,Shivajinagar,40.54,14.9,59.13,37.23,0,0
Pune,18,8,Aundh,50.87,32.35,59.37,38.52,0,0
Pune,18,8,Yerwada,46.61,49.62,51.73,35.01,0,0
Pune,18,8,Swargate,33.96,7.95,55.59,30.99,0,0
Pune,18,9,Pimpri,175.46,63.04,44.48,24.52,0,1
Pune,18,9,Hadapsar,60.35,44.87,54.93,28.52,0,0
Pune,18,9,Wanowrie,48.35,39.22,53.21,30.62,0,0
Pune,18,9,Kothrud,60.87,22.27,49.87,27.91,0,0
Pune,18,9,Shivajinagar,44.8,16.18,52.57,31.58,0,0
Pune,18,9,Aundh,54.53,31.96,49.06,30.89,0,0
Pune,18,9,Yerwada,46.43,49.56,50.08,30.68,0,0
Pune,18,9,Swargate,40.06,13.21,45.18,28.18,0,0
Pune,18,10,Pimpri,93.96,63.03,47.89,25.18,0,0
Pune,18,10,Hadapsar,76.51,47.53,37.89,32.94,0,0
Pune,18,10,Wanowrie,57.58,35.92,58.17,32.27,0,0
Pune,18,10,Kothrud,57.75,18.23,52.71,31.24,0,0
Pune,18,10,Shivajinagar,50.86,15.54,46.24,24.15,0,0
Pune,18,10,Aundh,66.32,33.21,49.96,33.01,0,0
Pune,18,10,Yerwada,55.03,49.78,57.13,33.19,0,0
Pune,18,10,Swargate,45.29,7.23,54.48,31.86,0,0
Pune,18,11,Pimpri,95.68,63.57,51.59,22.63,0,0
Pune,18,11,Hadapsar,84.79,48.18,45.05,27.94,0,0
Pune,18,11,Wanowrie,61.53,31.67,56.95,31.0,0,0
Pune,18,11,Kothrud,65.8,20.7,52.34,31.91,0,0
Pune,18,11,Shivajinagar,141.15,11.79,49.58,29.06,0,1
Pune,18,11,Aundh,74.11,26.6,48.51,22.96,0,0
Pune,18,11,Yerwada,212.86,48.94,48.43,25.3,0,1
Pune,18,11,Swargate,50.89,11.68,56.05,20.47,0,0
Pune,18,12,Pimpri,101.24,62.16,50.95,19.74,0,0
Pune,18,12,Hadapsar,73.9,44.93,54.49,30.06,0,0
Pune,18,12,Wanowrie,64.64,37.43,54.97,36.71,0,0
Pune,18,12,Kothrud,74.31,20.86,64.5,26.58,0,0
Pune,18,12,Shivajinagar,193.02,13.72,52.62,33.64,0,1
Pune,18,12,Aundh,68.16,36.17,42.31,37.76,0,0
Pune,18,12,Yerwada,164.9,46.89,47.11,25.44,0,1
Pune,18,12,Swargate,46.46,12.38,47.99,34.63,0,0
Pune,18,13,Pimpri,94.18,59.05,66.68,31.21,0,0
Pune,18,13,Hadapsar,70.55,42.17,44.93,24.36,0,0
Pune,18,13,Wanowrie,57.73,42.14,50.23,20.23,0,0
Pune,18,13,Kothrud,65.31,23.2,58.91,27.06,0,0
Pune,18,13,Shivajinagar,123.19,12.87,52.33,27.2,0,1
Pune,18,13,Aundh,63.62,34.21,55.24,31.13,0,0
Pune,18,13,Yerwada,59.44,52.46,54.18,26.81,0,0
Pune,18,13,Swargate,52.33,12.07,53.89,30.05,0,0
Pune,18,14,Pimpri,92.99,59.45,54.62,25.11,0,0
Pune,18,14,Hadapsar,66.28,44.82,46.16,29.75,0,0
Pune,18,14,Wanowrie,58.28,35.06,57.46,30.5,0,0
Pune,18,14,Kothrud,61.7,17.18,61.14,34.04,0,0
Pune,18,14,Shivajinagar,111.93,17.25,50.06,30.61,0,1
Pune,18,14,Aundh,66.64,29.86,55.21,28.55,0,0
Pune,18,14,Yerwada,60.1,51.3,44.17,26.86,0,0
Pune,18,14,Swargate,48.2,15.33,57.16,27.71,0,0
Pune,18,15,Pimpri,83.17,66.47,54.07,30.64,0,0
Pune,18,15,Hadapsar,59.38,44.52,50.76,35.51,0,0
Pune,18,15,Wanowrie,49.01,40.57,39.34,29.44,0,0
Pune,18,15,Kothrud,61.46,21.88,51.63,24.1,0,0
Pune,18,15,Shivajinagar,48.7,16.16,47.27,34.79,0,0
Pune,18,15,Aundh,69.16,34.24,57.0,37.67,0,0
Pune,18,15,Yerwada,54.39,48.53,43.53,31.21,0,0
Pune,18,15,Swargate,47.32,14.65,41.42,28.34,0,0
Pune,18,16,Pimpri,80.84,61.42,53.72,32.23,0,0
Pune,18,16,Hadapsar,57.74,45.21,50.75,30.92,0,0
Pune,18,16,Wanowrie,45.16,34.75,64.06,35.94,0,0
Pune,18,16,Kothrud,45.37,14.99,59.1,35.04,0,0
Pune,18,16,Shivajinagar,33.35,12.48,50.27,23.76,0,0
Pune,18,16,Aundh,153.64,33.8,61.26,27.5,0,1
Pune,18,16,Yerwada,47.15,51.04,67.25,28.44,0,0
Pune,18,16,Swargate,42.95,12.75,48.46,30.32,0,0
Pune,18,17,Pimpri,68.45,62.76,55.78,29.71,0,0
Pune,18,17,Hadapsar,45.16,48.87,61.9,29.74,0,0
Pune,18,17,Wanowrie,39.21,35.69,62.01,30.55,0,0
Pune,18,17,Kothrud,42.67,18.48,52.82,30.98,0,0
Pune,18,17,Shivajinagar,32.49,12.26,63.2,32.42,0,0
Pune,18,17,Aundh,42.45,36.24,47.17,31.76,0,0
Pune,18,17,Yerwada,37.02,44.08,53.14,33.16,0,0
Pune,18,17,Swargate,33.16,11.46,65.07,23.74,0,0
Pune,18,18,Pimpri,44.8,60.57,59.94,33.87,0,0
Pune,18,18,Hadapsar,39.35,45.94,57.47,28.3,0,0
Pune,18,18,Wanowrie,27.55,33.63,60.18,29.28,0,0
Pune,18,18,Kothrud,34.52,22.14,37.89,31.26,0,0
Pune,18,18,Shivajinagar,23.4,20.26,51.87,33.55,0,0
Pune,18,18,Aundh,40.98,31.01,40.68,27.89,0,0
Pune,18,18,Yerwada,36.32,52.18,62.54,33.05,0,0
Pune,18,18,Swargate,26.57,10.36,50.52,27.16,0,0
Pune,18,19,Pimpri,45.63,62.78,48.99,25.6,0,0
Pune,18,19,Hadapsar,33.26,44.35,49.88,32.64,0,0
Pune,18,19,Wanowrie,24.68,38.99,56.94,32.93,0,0
Pune,18,19,Kothrud,14.75,20.04,39.21,25.12,0,0
Pune,18,19,Shivajinagar,16.0,13.34,55.22,25.71,0,0
Pune,18,19,Aundh,18.71,32.21,54.23,28.69,0,0
Pune,18,19,Yerwada,16.96,45.62,61.59,32.02,0,0
Pune,18,19,Swargate,24.2,14.13,55.76,36.62,0,0
Pune,18,20,Pimpri,21.66,65.97,51.78,25.69,0,0
Pune,18,20,Hadapsar,16.87,41.47,52.87,25.19,0,0
Pune,18,20,Wanowrie,30.77,37.85,42.31,34.9,0,1
Pune,18,20,Kothrud,8.31,19.29,55.92,31.44,0,0
Pune,18,20,Shivajinagar,7.81,10.07,53.58,31.99,0,0
Pune,18,20,Aundh,15.5,30.36,45.93,26.96,0,0
Pune,18,20,Yerwada,13.94,45.74,41.81,33.48,0,0
Pune,18,20,Swargate,14.36,14.47,50.88,27.45,0,0
Pune,18,21,Pimpri,17.67,68.47,38.17,29.2,0,0
Pune,18,21,Hadapsar,13.16,45.87,58.2,33.75,0,0
Pune,18,21,Wanowrie,12.48,35.83,53.08,27.91,0,0
Pune,18,21,Kothrud,11.85,20.95,54.96,21.07,0,0
Pune,18,21,Shivajinagar,3.0,12.28,54.67,26.04,0,0
Pune,18,21,Aundh,12.15,30.88,54.63,29.2,0,0
Pune,18,21,Yerwada,13.75,48.8,62.77,33.65,0,0
Pune,18,21,Swargate,3.89,11.37,56.11,31.77,0,0
Pune,18,22,Pimpri,8.52,66.56,59.61,32.09,0,0
Pune,18,22,Hadapsar,13.82,47.16,39.88,32.47,0,0
Pune,18,22,Wanowrie,3.0,42.24,37.67,35.82,0,0
Pune,18,22,Kothrud,9.75,19.82,54.4,31.44,0,0
Pune,18,22,Shivajinagar,3.0,17.59,44.41,29.98,0,0
Pune,18,22,Aundh,6.69,30.36,45.56,32.62,0,0
Pune,18,22,Yerwada,7.61,46.33,64.26,29.66,0,0
Pune,18,22,Swargate,7.28,10.9,45.85,37.71,0,0
Pune,18,23,Pimpri,30.16,59.35,48.55,36.74,0,0
Pune,18,23,Hadapsar,21.92,41.4,59.32,37.55,0,0
Pune,18,23,Wanowrie,18.79,44.06,49.21,31.6,0,0
Pune,18,23,Kothrud,18.92,22.27,45.93,20.88,0,0
Pune,18,23,Shivajinagar,15.46,12.22,58.64,26.87,0,0
Pune,18,23,Aundh,22.24,33.0,50.96,26.22,0,0
Pune,18,23,Yerwada,23.61,49.07,52.91,30.86,0,0
Pune,18,23,Swargate,24.35,10.11,48.08,30.21,0,0
Pune,19,0,Pimpri,29.91,61.92,54.03,31.31,1,0
Pune,19,0,Hadapsar,21.21,44.12,51.31,33.73,1,0
Pune,19,0,Wanowrie,13.39,36.6,43.61,33.0,1,0
Pune,19,0,Kothrud,3.0,23.62,51.86,24.97,1,0
Pune,19,0,Shivajinagar,14.02,15.6,41.05,30.9,1,0
Pune,19,0,Aundh,21.05,28.88,46.42,30.4,1,0
Pune,19,0,Yerwada,54.74,50.35,56.35,40.97,1,1
Pune,19,0,Swargate,9.89,12.63,62.84,35.94,1,0
Pune,19,1,Pimpri,26.76,57.22,49.24,30.05,1,0
Pune,19,1,Hadapsar,21.94,44.08,44.94,38.87,1,0
Pune,19,1,Wanowrie,17.55,38.64,47.43,27.87,1,0
Pune,19,1,Kothrud,14.63,15.87,59.28,28.63,1,0
Pune,19,1,Shivajinagar,7.43,16.57,53.26,32.06,1,0
Pune,19,1,Aundh,23.09,32.78,48.19,34.19,1,0
Pune,19,1,Yerwada,14.98,48.58,57.78,37.86,1,0
Pune,19,1,Swargate,13.88,14.52,48.03,33.82,1,0
Pune,19,2,Pimpri,32.82,60.22,55.99,26.05,1,0
Pune,19,2,Hadapsar,23.88,48.33,52.87,31.03,1,0
Pune,19,2,Wanowrie,16.94,39.63,56.9,28.41,1,0
Pune,19,2,Kothrud,23.84,18.49,51.12,31.31,1,0
Pune,19,2,Shivajinagar,12.6,13.87,49.83,33.41,1,0
Pune,19,2,Aundh,22.6,33.65,48.02,26.3,1,0
Pune,19,2,Yerwada,14.99,51.15,49.66,33.33,1,0
Pune,19,2,Swargate,15.58,10.21,45.24,29.57,1,0
Pune,19,3,Pimpri,31.39,60.56,53.49,27.72,1,0
Pune,19,3,Hadapsar,24.0,46.8,54.33,25.08,1,0
Pune,19,3,Wanowrie,21.91,41.8,46.03,34.83,1,0
Pune,19,3,Kothrud,15.78,21.07,60.13,29.42,1,0
Pune,19,3,Shivajinagar,21.75,13.31,40.75,25.28,1,0
Pune,19,3,Aundh,53.44,36.25,56.11,33.0,1,1
Pune,19,3,Yerwada,9.12,42.35,53.37,35.25,1,0
Pune,19,3,Swargate,14.5,16.41,41.36,28.57,1,0
Pune,19,4,Pimpri,33.59,63.32,45.39,25.32,1,0
Pune,19,4,Hadapsar,18.12,49.74,69.79,31.95,1,0
Pune,19,4,Wanowrie,16.28,37.56,65.24,32.83,1,0
Pune,19,4,Kothrud,11.38,18.8,51.98,31.64,1,0
Pune,19,4,Shivajinagar,7.69,14.86,47.98,30.04,1,0
Pune,19,4,Aundh,20.41,34.03,61.4,37.39,1,0
Pune,19,4,Yerwada,18.94,46.2,54.58,30.25,1,0
Pune,19,4,Swargate,35.36,8.37,58.73,32.96,1,1
Pune,19,5,Pimpri,27.41,61.16,55.1,26.31,1,0
Pune,19,5,Hadapsar,21.22,44.57,49.68,29.15,1,0
Pune,19,5,Wanowrie,24.79,38.18,60.46,25.61,1,0
Pune,19,5,Kothrud,18.23,20.81,43.78,23.3,1,0
Pune,19,5,Shivajinagar,12.16,13.02,51.16,25.92,1,0
Pune,19,5,Aundh,15.08,36.74,51.69,27.18,1,0
Pune,19,5,Yerwada,17.08,49.7,47.02,28.6,1,0
Pune,19,5,Swargate,12.79,12.89,57.97,34.51,1,0
Pune,19,6,Pimpri,45.28,60.06,53.41,29.74,1,0
Pune,19,6,Hadapsar,33.88,40.73,50.13,19.79,1,0
Pune,19,6,Wanowrie,30.11,35.03,54.97,31.26,1,0
Pune,19,6,Kothrud,26.26,21.82,58.21,29.36,1,0
Pune,19,6,Shivajinagar,21.13,13.98,63.13,29.35,1,0
Pune,19,6,Aundh,31.64,32.7,55.12,31.12,1,0
Pune,19,6,Yerwada,24.84,49.7,58.93,33.61,1,0
Pune,19,6,Swargate,18.91,15.35,37.69,33.51,1,0
Pune,19,7,Pimpri,50.32,60.2,58.23,30.43,1,0
Pune,19,7,Hadapsar,36.86,42.88,50.45,26.78,1,0
Pune,19,7,Wanowrie,38.27,43.73,60.87,26.04,1,0
Pune,19,7,Kothrud,33.21,19.39,46.76,28.32,1,0
Pune,19,7,Shivajinagar,80.34,11.98,57.06,26.62,1,1
Pune,19,7,Aundh,39.51,34.06,54.01,27.2,1,0
Pune,19,7,Yerwada,21.99,45.91,49.88,31.84,1,0
Pune,19,7,Swargate,31.26,10.22,59.38,33.31,1,0
Pune,19,8,Pimpri,131.29,62.48,52.39,32.66,1,1
Pune,19,8,Hadapsar,38.86,48.86,36.57,25.68,1,0
Pune,19,8,Wanowrie,43.37,37.05,51.99,33.72,1,0
Pune,19,8,Kothrud,45.88,22.49,47.12,28.8,1,0
Pune,19,8,Shivajinagar,32.83,13.2,57.42,24.65,1,0
Pune,19,8,Aundh,47.23,32.54,56.93,33.51,1,0
Pune,19,8,Yerwada,133.43,46.86,51.26,33.58,1,1
Pune,19,8,Swargate,32.2,15.5,55.96,31.01,1,0
Pune,19,9,Pimpri,65.09,62.07,58.85,27.43,1,0
Pune,19,9,Hadapsar,44.56,40.24,49.2,38.48,1,0
Pune,19,9,Wanowrie,48.61,38.04,55.4,26.51,1,0
Pune,19,9,Kothrud,46.06,21.14,53.1,32.29,1,0
Pune,19,9,Shivajinagar,42.48,12.82,48.56,35.39,1,0
Pune,19,9,Aundh,48.76,32.67,55.91,25.78,1,0
Pune,19,9,Yerwada,48.1,49.13,49.76,32.06,1,0
Pune,19,9,Swargate,84.77,8.76,64.18,31.9,1,1
Pune,19,10,Pimpri,72.86,65.07,56.61,34.78,1,0
Pune,19,10,Hadapsar,60.94,42.5,43.23,29.25,1,0
Pune,19,10,Wanowrie,46.58,37.19,62.89,31.11,1,0
Pune,19,10,Kothrud,52.54,20.33,66.13,25.25,1,0
Pune,19,10,Shivajinagar,47.15,17.31,47.03,31.06,1,0
Pune,19,10,Aundh,60.69,34.83,59.74,30.18,1,0
Pune,19,10,Yerwada,49.72,51.3,53.4,28.51,1,0
Pune,19,10,Swargate,37.93,12.79,42.84,33.94,1,0
Pune,19,11,Pimpri,86.66,59.26,46.07,31.17,1,0
Pune,19,11,Hadapsar,65.43,43.52,57.25,28.9,1,0
Pune,19,11,Wanowrie,51.17,36.19,59.89,27.43,1,0
Pune,19,11,Kothrud,59.58,24.06,63.58,27.86,1,0
Pune,19,11,Shivajinagar,40.86,12.07,43.38,29.02,1,0
Pune,19,11,Aundh,59.19,37.29,48.43,30.78,1,0
Pune,19,11,Yerwada,50.77,49.49,49.96,30.91,1,0
Pune,19,11,Swargate,45.16,7.65,58.8,24.39,1,0
Pune,19,12,Pimpri,86.42,64.4,47.47,25.51,1,0
Pune,19,12,Hadapsar,66.63,39.29,42.76,35.17,1,0
Pune,19,12,Wanowrie,46.75,37.68,50.06,29.45,1,0
Pune,19,12,Kothrud,124.55,19.83,61.52,31.7,1,1
Pune,19,12,Shivajinagar,47.73,17.91,49.28,24.95,1,0
Pune,19,12,Aundh,66.65,33.76,58.69,25.92,1,0
Pune,19,12,Yerwada,54.17,49.42,52.92,29.3,1,0
Pune,19,12,Swargate,41.95,10.46,50.62,30.67,1,0
Pune,19,13,Pimpri,80.91,61.41,46.37,33.19,1,0
Pune,19,13,Hadapsar,60.33,42.89,64.12,30.47,1,0
Pune,19,13,Wanowrie,53.52,37.49,56.74,29.56,1,0
Pune,19,13,Kothrud,48.66,20.58,48.47,31.72,1,0
Pune,19,13,Shivajinagar,43.79,18.57,56.01,25.48,1,0
Pune,19,13,Aundh,57.81,30.41,48.08,24.81,1,0
Pune,19,13,Yerwada,53.95,51.14,46.87,26.44,1,0
Pune,19,13,Swargate,38.84,11.61,57.5,32.73,1,0
Pune,19,14,Pimpri,82.58,63.22,38.24,31.77,1,0
Pune,19,14,Hadapsar,49.41,45.78,52.75,30.75,1,0
Pune,19,14,Wanowrie,56.01,39.94,49.4,26.23,1,0
Pune,19,14,Kothrud,47.41,20.85,52.36,25.77,1,0
Pune,19,14,Shivajinagar,47.43,11.35,47.05,30.3,1,0
Pune,19,14,Aundh,57.98,29.85,41.53,23.51,1,0
Pune,19,14,Yerwada,54.72,47.99,70.13,30.58,1,0
Pune,19,14,Swargate,45.95,15.65,60.25,22.46,1,0
Pune,19,15,Pimpri,68.11,57.55,52.35,35.05,1,0
Pune,19,15,Hadapsar,143.91,44.05,50.71,31.07,1,1
Pune,19,15,Wanowrie,43.36,42.55,65.98,28.12,1,0
Pune,19,15,Kothrud,46.07,21.15,63.52,25.6,1,0
Pune,19,15,Shivajinagar,41.88,17.22,45.91,28.7,1,0
Pune,19,15,Aundh,59.96,33.31,58.48,35.42,1,0
Pune,19,15,Yerwada,39.16,46.8,47.09,28.97,1,0
Pune,19,15,Swargate,39.56,12.67,48.56,32.7,1,0
Pune,19,16,Pimpri,58.49,62.51,49.61,34.45,1,0
Pune,19,16,Hadapsar,45.19,41.33,58.88,30.05,1,0
Pune,19,16,Wanowrie,33.78,38.96,54.37,29.73,1,0
Pune,19,16,Kothrud,41.66,23.68,34.6,34.48,1,0
Pune,19,16,Shivajinagar,34.52,17.97,37.2,28.99,1,0
Pune,19,16,Aundh,44.58,33.02,56.48,33.57,1,0
Pune,19,16,Yerwada,38.93,49.5,61.06,32.41,1,0
Pune,19,16,Swargate,35.22,13.81,48.4,33.64,1,0
Pune,19,17,Pimpri,57.79,59.8,68.38,26.45,1,0
Pune,19,17,Hadapsar,38.68,44.05,53.36,27.21,1,0
Pune,19,17,Wanowrie,39.89,37.25,48.57,27.06,1,0
Pune,19,17,Kothrud,30.35,18.74,61.18,26.62,1,0
Pune,19,17,Shivajinagar,29.78,13.32,57.21,29.84,1,0
Pune,19,17,Aundh,41.76,34.31,53.63,29.36,1,0
Pune,19,17,Yerwada,28.67,49.08,55.83,23.85,1,0
Pune,19,17,Swargate,51.63,11.99,50.57,38.96,1,1
Pune,19,18,Pimpri,35.17,59.75,51.05,29.21,1,0
Pune,19,18,Hadapsar,31.44,46.76,53.12,26.97,1,0
Pune,19,18,Wanowrie,17.06,37.94,47.8,34.07,1,0
Pune,19,18,Kothrud,26.45,24.21,56.28,34.44,1,0
Pune,19,18,Shivajinagar,25.03,15.01,56.81,31.1,1,0
Pune,19,18,Aundh,33.76,31.91,46.6,29.6,1,0
Pune,19,18,Yerwada,27.03,45.8,42.77,29.37,1,0
Pune,19,18,Swargate,19.99,10.84,53.66,24.51,1,0
Pune,19,19,Pimpri,28.69,62.04,61.65,31.18,1,0
Pune,19,19,Hadapsar,25.87,48.76,40.62,31.05,1,0
Pune,19,19,Wanowrie,20.23,40.19,51.36,25.79,1,0
Pune,19,19,Kothrud,25.34,19.41,55.22,23.67,1,0
Pune,19,19,Shivajinagar,16.9,17.07,46.01,26.18,1,0
Pune,19,19,Aundh,18.57,29.08,52.29,30.46,1,0
Pune,19,19,Yerwada,27.59,47.12,52.64,29.25,1,0
Pune,19,19,Swargate,15.21,11.64,53.45,31.94,1,0
Pune,19,20,Pimpri,14.14,63.19,42.85,37.03,1,0
Pune,19,20,Hadapsar,12.89,45.98,55.48,28.07,1,0
Pune,19,20,Wanowrie,8.58,42.6,63.24,26.5,1,0
Pune,19,20,Kothrud,16.25,20.03,51.28,32.15,1,0
Pune,19,20,Shivajinagar,14.73,22.49,52.74,27.47,1,0
Pune,19,20,Aundh,17.78,33.65,49.03,25.92,1,0
Pune,19,20,Yerwada,15.78,43.61,58.32,21.95,1,0
Pune,19,20,Swargate,17.29,11.3,41.4,31.54,1,1
Pune,19,21,Pimpri,11.4,62.15,46.49,31.92,1,0
Pune,19,21,Hadapsar,9.67,44.68,46.37,30.66,1,0
Pune,19,21,Wanowrie,10.94,38.22,51.94,31.25,1,0
Pune,19,21,Kothrud,5.3,22.17,57.28,32.03,1,0
Pune,19,21,Shivajinagar,4.04,11.14,50.15,19.48,1,0
Pune,19,21,Aundh,11.54,24.56,61.26,30.52,1,0
Pune,19,21,Yerwada,10.29,45.09,47.62,34.12,1,0
Pune,19,21,Swargate,4.57,9.69,64.02,32.56,1,0
Pune,19,22,Pimpri,5.64,63.47,37.85,35.9,1,0
Pune,19,22,Hadapsar,9.78,44.08,52.87,30.39,1,0
Pune,19,22,Wanowrie,3.0,38.17,52.26,29.89,1,0
Pune,19,22,Kothrud,10.86,17.9,49.26,26.7,1,0
Pune,19,22,Shivajinagar,3.87,15.16,52.94,30.53,1,0
Pune,19,22,Aundh,3.0,33.23,48.78,31.84,1,0
Pune,19,22,Yerwada,8.28,45.37,48.04,32.83,1,0
Pune,19,22,Swargate,3.0,13.88,46.63,35.78,1,0
Pune,19,23,Pimpri,24.27,57.94,58.13,31.29,1,0
Pune,19,23,Hadapsar,22.93,44.18,48.38,29.07,1,0
Pune,19,23,Wanowrie,22.73,41.93,50.7,31.49,1,0
Pune,19,23,Kothrud,9.09,17.92,57.56,35.3,1,0
Pune,19,23,Shivajinagar,14.92,14.9,56.91,26.28,1,0
Pune,19,23,Aundh,17.71,35.36,58.12,32.94,1,0
Pune,19,23,Yerwada,17.6,52.53,48.93,29.49,1,0
Pune,19,23,Swargate,6.82,11.99,52.23,24.79,1,0
Pune,20,0,Pimpri,27.47,58.33,51.56,33.74,1,0
Pune,20,0,Hadapsar,18.91,42.71,41.08,37.42,1,0
Pune,20,0,Wanowrie,12.72,36.1,58.35,31.37,1,0
Pune,20,0,Kothrud,18.69,19.7,50.9,33.75,1,0
Pune,20,0,Shivajinagar,18.48,14.57,45.41,24.18,1,0
Pune,20,0,Aundh,20.55,29.17,40.99,30.25,1,0
Pune,20,0,Yerwada,13.98,50.61,50.27,32.61,1,0
Pune,20,0,Swargate,12.37,13.0,43.81,34.13,1,0
Pune,20,1,Pimpri,26.88,62.13,56.97,29.7,1,0
Pune,20,1,Hadapsar,16.76,41.3,53.95,38.84,1,0
Pune,20,1,Wanowrie,23.94,35.32,51.93,26.49,1,0
Pune,20,1,Kothrud,15.89,21.82,65.24,31.2,1,0
Pune,20,1,Shivajinagar,13.81,13.14,51.68,29.75,1,0
Pune,20,1,Aundh,10.8,32.91,56.58,28.41,1,0
Pune,20,1,Yerwada,17.82,47.98,62.08,33.32,1,0
Pune,20,1,Swargate,9.4,12.71,57.94,29.69,1,0
Pune,20,2,Pimpri,17.1,56.75,55.3,31.81,1,0
Pune,20,2,Hadapsar,16.61,44.51,61.34,25.53,1,0
Pune,20,2,Wanowrie,15.6,39.29,56.51,38.7,1,0
Pune,20,2,Kothrud,25.92,15.22,51.01,31.91,1,0
Pune,20,2,Shivajinagar,7.4,15.65,49.49,28.76,1,0
Pune,20,2,Aundh,17.93,31.03,48.71,31.28,1,0
Pune,20,2,Yerwada,17.62,47.21,50.8,24.73,1,0
Pune,20,2,Swargate,17.89,12.14,47.78,24.72,1,0
Pune,20,3,Pimpri,15.8,63.74,52.56,31.25,1,0
Pune,20,3,Hadapsar,12.84,45.25,62.59,29.85,1,0
Pune,20,3,Wanowrie,15.84,38.78,40.17,27.69,1,0
Pune,20,3,Kothrud,10.37,22.44,46.87,26.37,1,0
Pune,20,3,Shivajinagar,11.0,14.9,46.16,35.69,1,0
Pune,20,3,Aundh,19.88,32.1,51.43,37.75,1,0
Pune,20,3,Yerwada,17.32,48.77,54.92,28.63,1,0
Pune,20,3,Swargate,12.31,12.56,53.12,29.93,1,0
Pune,20,4,Pimpri,32.9,63.2,46.93,25.94,1,0
